date,open,high,low,close,volume
2024-05-28 13:02:00,208.5800,208.5800,208.5650,208.5650,554
2024-05-28 13:04:00,208.4900,208.5500,208.4500,208.4800,990
2024-05-28 13:05:00,208.5800,208.6300,208.5250,208.5700,2600
2024-05-28 13:06:00,208.5200,208.5800,208.5200,208.5800,400
2024-05-28 13:07:00,208.6100,208.8100,208.6100,208.7700,1500
2024-05-28 13:08:00,208.7350,208.7600,208.6000,208.6000,920
2024-05-28 13:09:00,208.6400,208.6500,208.6300,208.6300,500
2024-05-28 13:12:00,208.6600,208.6600,208.5800,208.5800,200
2024-05-28 13:13:00,208.6600,208.6600,208.5750,208.5950,300
2024-05-28 13:14:00,208.5900,208.5900,208.5900,208.5900,1668
2024-05-28 13:15:00,208.5300,208.5300,208.5200,208.5200,400
2024-05-28 13:16:00,208.5200,208.5750,208.5200,208.5750,420
2024-05-28 13:17:00,208.5750,208.6000,208.5100,208.5100,425
2024-05-28 13:18:00,208.5100,208.5100,208.5100,208.5100,200
2024-05-28 13:19:00,208.5500,208.5550,208.4900,208.5550,600
2024-05-28 13:20:00,208.5550,208.6300,208.5550,208.6300,634
2024-05-28 13:21:00,208.5500,208.8400,208.4400,208.4400,97366
2024-05-28 13:22:00,208.4000,208.4700,208.4000,208.4350,9201
2024-05-28 13:23:00,208.4100,208.4100,208.3300,208.3750,700
2024-05-28 13:24:00,208.3850,208.4225,208.3850,208.4150,1500
2024-05-28 13:25:00,208.4150,208.4150,208.4150,208.4150,100
2024-05-28 13:26:00,208.3750,208.3750,208.2500,208.2500,640
2024-05-28 13:27:00,208.2600,208.2600,208.1575,208.2300,400
2024-05-28 13:28:00,208.1950,208.1950,208.0700,208.0700,500
2024-05-28 13:29:00,208.0550,208.2100,208.0550,208.1500,2411
2024-05-28 13:30:00,208.0900,208.1150,208.0350,208.1150,1250
2024-05-28 13:31:00,208.1200,208.1200,208.1200,208.1200,100
2024-05-28 13:32:00,208.0900,208.1000,208.0900,208.0900,500
2024-05-28 13:33:00,208.1600,208.1600,208.1600,208.1600,100
2024-05-28 13:34:00,208.1300,208.1800,208.0800,208.0900,600
2024-05-28 13:35:00,208.0600,208.0600,208.0500,208.0500,300
2024-05-28 13:36:00,208.0100,208.0100,208.0100,208.0100,100
2024-05-28 13:37:00,208.0500,208.0500,207.8800,207.9000,3092
2024-05-28 13:38:00,207.9150,207.9150,207.9150,207.9150,100
2024-05-28 13:39:00,207.8400,207.8400,207.8200,207.8200,300
2024-05-28 13:40:00,207.8800,207.9375,207.8200,207.8200,1234
2024-05-28 13:41:00,207.8200,207.8650,207.8000,207.8300,414
2024-05-28 13:42:00,207.9000,207.9000,207.8000,207.8000,700
2024-05-28 13:43:00,207.8600,207.8600,207.7500,207.7500,430
2024-05-28 13:44:00,207.6750,207.6750,207.5800,207.6600,800
2024-05-28 13:45:00,207.6000,207.6000,207.3700,207.5500,12026
2024-05-28 13:46:00,207.5650,207.5750,207.4600,207.4600,3670
2024-05-28 13:47:00,207.4900,207.5350,207.4900,207.5150,900
2024-05-28 13:48:00,207.5200,207.6300,207.4600,207.6300,4454
2024-05-28 13:49:00,207.6400,207.7200,207.6350,207.7200,3229
2024-05-28 13:50:00,207.7150,207.7150,207.6650,207.6650,500
2024-05-28 13:51:00,207.6600,207.7300,207.5500,207.6937,4002
2024-05-28 13:52:00,207.7300,207.7590,207.6200,207.7200,5627
2024-05-28 13:53:00,207.7800,207.9700,207.7700,207.9200,3440
2024-05-28 13:54:00,207.8900,207.8900,207.8350,207.8350,600
2024-05-28 13:55:00,207.9100,207.9900,207.9000,207.9900,1600
2024-05-28 13:56:00,207.9500,207.9700,207.9400,207.9700,500
2024-05-28 13:57:00,207.9900,208.2100,207.9850,208.2100,1700
2024-05-28 13:58:00,208.2400,208.2400,208.1800,208.1800,400
2024-05-28 13:59:00,208.1800,208.4600,208.1800,208.3700,3480
2024-05-28 14:00:00,208.3550,208.3550,208.3550,208.3550,1300
2024-05-28 14:01:00,208.3900,208.4400,208.3900,208.4000,1035
2024-05-28 14:02:00,208.4500,208.4500,208.3500,208.3900,408
2024-05-28 14:03:00,208.3500,208.5900,208.2800,208.5250,70655
2024-05-28 14:04:00,208.4358,208.4550,208.1500,208.3300,6700
2024-05-28 14:05:00,208.3040,208.3500,208.2000,208.3500,2639
2024-05-28 14:06:00,208.3900,208.4000,208.3850,208.3850,865
2024-05-28 14:07:00,208.3800,208.5700,208.3800,208.4800,7530
2024-05-28 14:08:00,208.5600,208.6200,208.5600,208.6200,900
2024-05-28 14:09:00,208.5800,208.6600,208.5800,208.6100,930
2024-05-28 14:10:00,208.5550,208.6300,208.5550,208.6300,1329
2024-05-28 14:11:00,208.6700,208.6700,208.6700,208.6700,277
2024-05-28 14:12:00,208.6700,208.6700,208.5200,208.5800,1100
2024-05-28 14:13:00,208.5200,208.5200,208.5050,208.5050,200
2024-05-28 14:14:00,208.4600,208.4700,208.4300,208.4450,600
2024-05-28 14:15:00,208.4900,208.5900,208.4900,208.5500,915
2024-05-28 14:16:00,208.4900,208.5700,208.4900,208.5700,200
2024-05-28 14:17:00,208.5200,208.5900,208.5200,208.5850,2411
2024-05-28 14:18:00,208.5500,208.5900,208.5500,208.5550,700
2024-05-28 14:19:00,208.5550,208.6000,208.5100,208.6000,1469
2024-05-28 14:20:00,208.6100,208.6600,208.5100,208.5200,3276
2024-05-28 14:21:00,208.4901,208.6000,208.3700,208.3800,1767
2024-05-28 14:22:00,208.3500,208.3700,208.3300,208.3700,313
2024-05-28 14:23:00,208.3600,208.4100,208.3600,208.3748,450
2024-05-28 14:24:00,208.4100,208.4800,208.4000,208.4650,2200
2024-05-28 14:25:00,208.5100,208.5250,208.4200,208.4900,1609
2024-05-28 14:26:00,208.4300,208.4900,208.4300,208.4900,400
2024-05-28 14:27:00,208.4300,208.4800,208.4200,208.4200,300
2024-05-28 14:28:00,208.4800,208.4800,208.4050,208.4350,700
2024-05-28 14:29:00,208.4150,208.5150,208.4100,208.5150,5431
2024-05-28 14:30:00,208.5150,208.6100,208.4700,208.5600,4077
2024-05-28 14:31:00,208.5497,208.5600,208.5100,208.5500,800
2024-05-28 14:32:00,208.5500,208.5500,208.5500,208.5500,100
2024-05-28 14:33:00,208.5200,208.5500,208.5100,208.5350,2099
2024-05-28 14:34:00,208.5350,208.5500,208.5200,208.5300,900
2024-05-28 14:35:00,208.5300,208.5500,208.4750,208.5500,2320
2024-05-28 14:36:00,208.5400,208.5400,208.4550,208.4550,300
2024-05-28 14:37:00,208.4400,208.4900,208.4000,208.4000,800
2024-05-28 14:38:00,208.4350,208.4900,208.4350,208.4700,330
2024-05-28 14:39:00,208.4350,208.4900,208.4100,208.4700,400
2024-05-28 14:40:00,208.4900,208.5000,208.4400,208.4700,900
2024-05-28 14:41:00,208.4500,208.4800,208.4500,208.4500,1300
2024-05-28 14:42:00,208.4500,208.4500,208.4500,208.4500,100
2024-05-28 14:43:00,208.4500,208.4700,208.3900,208.3900,938
2024-05-28 14:44:00,208.4200,208.4500,208.4200,208.4500,300
2024-05-28 14:45:00,208.4000,208.4000,208.4000,208.4000,100
2024-05-28 14:46:00,208.4000,208.4050,208.2950,208.3400,4483
2024-05-28 14:47:00,208.3400,208.3400,208.2686,208.2686,435
2024-05-28 14:48:00,208.3400,208.3400,208.3400,208.3400,300
2024-05-28 14:49:00,208.3800,208.4199,208.3650,208.3650,671
2024-05-28 14:51:00,208.4000,208.4000,208.4000,208.4000,100
2024-05-28 14:52:00,208.3100,208.3600,208.3100,208.3600,200
2024-05-28 14:53:00,208.3600,208.3600,208.3600,208.3600,400
2024-05-28 14:54:00,208.3950,208.4150,208.3900,208.3900,1183
2024-05-28 14:55:00,208.3950,208.4199,208.3500,208.3500,2384
2024-05-28 14:56:00,208.4100,208.4100,208.3900,208.3950,1610
2024-05-28 14:57:00,208.3950,208.6300,208.3950,208.5900,8115
2024-05-28 14:58:00,208.6200,208.6500,208.5800,208.5850,2093
2024-05-28 14:59:00,208.5850,208.7300,208.4050,208.4050,12237
2024-05-28 15:00:00,208.3200,208.3350,208.0200,208.1600,14708
2024-05-28 15:01:00,208.1600,208.1900,208.1100,208.1900,3060
2024-05-28 15:02:00,208.2100,208.2100,208.1400,208.1400,867
2024-05-28 15:03:00,208.0800,208.0900,208.0100,208.0500,2236
2024-05-28 15:04:00,208.0200,208.2150,208.0200,208.1300,3399
2024-05-28 15:05:00,208.1250,208.1250,208.0800,208.0800,201
2024-05-28 15:06:00,208.0750,208.1399,208.0750,208.0750,610
2024-05-28 15:07:00,208.0700,208.1400,208.0100,208.0100,700
2024-05-28 15:08:00,208.0100,208.0100,208.0100,208.0100,300
2024-05-28 15:09:00,208.0100,208.1300,208.0100,208.1300,1692
2024-05-28 15:10:00,208.1000,208.1400,208.1000,208.1100,1208
2024-05-28 15:11:00,208.1100,208.1400,208.0800,208.1100,1721
2024-05-28 15:12:00,208.1100,208.1400,208.1100,208.1400,1065
2024-05-28 15:13:00,208.1000,208.1400,208.1000,208.1300,1245
2024-05-28 15:14:00,208.1450,208.1850,207.9900,208.0000,1493
2024-05-28 15:15:00,207.9900,208.0700,207.9700,208.0350,1784
2024-05-28 15:16:00,208.0600,208.1800,208.0400,208.1800,1023
2024-05-28 15:17:00,208.1450,208.2050,208.1450,208.1800,1400
2024-05-28 15:18:00,208.2200,208.2600,208.2050,208.2600,2099
2024-05-28 15:19:00,208.2600,208.2600,208.2100,208.2350,1657
2024-05-28 15:20:00,208.2600,208.3400,208.2600,208.3400,1019
2024-05-28 15:21:00,208.3850,208.4300,208.3850,208.4300,2199
2024-05-28 15:22:00,208.4150,208.4400,208.3501,208.4400,2725
2024-05-28 15:23:00,208.4000,208.4000,208.3450,208.3450,400
2024-05-28 15:24:00,208.4000,208.4000,208.3588,208.4000,826
2024-05-28 15:25:00,208.4000,208.5000,208.4000,208.4600,1733
2024-05-28 15:26:00,208.5000,208.5000,208.4200,208.4400,3285
2024-05-28 15:27:00,208.4550,208.4800,208.4200,208.4200,1076
2024-05-28 15:28:00,208.4200,208.4200,208.3500,208.3500,2225
2024-05-28 15:29:00,208.3650,208.4500,208.3100,208.4500,3602
2024-05-28 15:30:00,208.4900,208.4900,208.4200,208.4200,363
2024-05-28 15:31:00,208.4400,208.5000,208.4400,208.4650,2350
2024-05-28 15:32:00,208.4650,208.5000,208.4600,208.4650,7957
2024-05-28 15:33:00,208.5000,208.5900,208.4800,208.5700,6705
2024-05-28 15:34:00,208.5100,208.5300,208.4800,208.4850,2417
2024-05-28 15:35:00,208.4850,208.5300,208.4850,208.5050,4731
2024-05-28 15:36:00,208.5050,208.5300,208.4800,208.5000,5742
2024-05-28 15:37:00,208.5000,208.5000,208.4000,208.4500,4197
2024-05-28 15:38:00,208.4300,208.4800,208.4300,208.4650,6958
2024-05-28 15:39:00,208.4400,208.4400,208.2475,208.2475,4212
2024-05-28 15:40:00,208.2650,208.3800,208.2200,208.3700,11537
2024-05-28 15:41:00,208.4000,208.4600,208.3300,208.3400,3289
2024-05-28 15:42:00,208.3300,208.3347,208.3200,208.3200,4539
2024-05-28 15:43:00,208.3320,208.3800,208.3100,208.3550,4482
2024-05-28 15:44:00,208.3000,208.3200,208.2650,208.3000,6600
2024-05-28 15:45:00,208.3200,208.4700,208.3200,208.4560,2642
2024-05-28 15:46:00,208.4350,208.4700,208.4100,208.4600,6155
2024-05-28 15:47:00,208.4600,208.5000,208.4600,208.4800,9875
2024-05-28 15:48:00,208.4700,208.5000,208.4400,208.4750,5032
2024-05-28 15:49:00,208.4900,208.5000,208.4400,208.4500,8102
2024-05-28 15:50:00,208.4300,208.5850,208.3500,208.3500,32495
2024-05-28 15:51:00,208.3750,208.4200,208.3100,208.3700,15478
2024-05-28 15:52:00,208.3700,208.4100,208.2300,208.2450,12288
2024-05-28 15:53:00,208.2450,208.5850,208.2450,208.4700,14465
2024-05-28 15:54:00,208.4750,208.7700,208.4750,208.7650,9696
2024-05-28 15:55:00,208.7800,208.7800,208.6000,208.7400,14788
2024-05-28 15:56:00,208.7550,208.7600,208.6450,208.6800,23330
2024-05-28 15:57:00,208.6650,208.7000,208.6300,208.7000,31314
2024-05-28 15:58:00,208.6900,208.7000,208.5100,208.5100,28409
2024-05-28 15:59:00,208.5000,208.5900,208.4700,208.5200,58401
2024-05-28 16:00:00,208.5000,208.5000,208.5000,208.5000,395105
2024-05-28 16:02:00,208.5000,208.5000,208.5000,208.5000,485102
2024-05-28 17:22:00,208.7100,208.7100,208.7100,208.7100,100
2024-05-29 09:30:00,207.9900,208.5300,207.9900,208.5300,23175
2024-05-29 09:31:00,208.5700,208.5700,208.3200,208.3650,1697
2024-05-29 09:32:00,208.3650,208.4200,208.0325,208.0325,4998
2024-05-29 09:33:00,207.9850,207.9850,207.7450,207.7500,1000
2024-05-29 09:34:00,207.7900,207.8389,207.2800,207.4250,4199
2024-05-29 09:35:00,207.3200,207.3200,206.9000,207.0700,1847
2024-05-29 09:36:00,207.1250,207.1400,207.1250,207.1400,200
2024-05-29 09:37:00,207.2100,207.2700,207.1100,207.2300,1199
2024-05-29 09:38:00,207.1350,207.1700,207.1350,207.1700,309
2024-05-29 09:39:00,207.2500,207.9700,207.2500,207.7100,3381
2024-05-29 09:40:00,207.7844,207.7844,207.7844,207.7844,500
2024-05-29 09:41:00,207.9600,207.9600,207.9600,207.9600,200
2024-05-29 09:42:00,207.8600,208.1200,207.8550,208.1200,1000
2024-05-29 09:43:00,208.1800,208.2596,208.1800,208.2596,300
2024-05-29 09:44:00,208.2000,208.2000,208.2000,208.2000,250
2024-05-29 09:45:00,208.2850,208.2850,208.0200,208.0200,949
2024-05-29 09:46:00,207.9700,207.9700,207.7700,207.7700,329
2024-05-29 09:47:00,207.8300,207.8900,207.7176,207.7176,425
2024-05-29 09:48:00,207.7000,207.7700,207.6270,207.6750,718
2024-05-29 09:49:00,207.6100,207.7400,207.5000,207.5000,1252
2024-05-29 09:50:00,207.6850,207.7577,207.6850,207.7577,200
2024-05-29 09:51:00,207.5200,207.6350,207.4600,207.4600,600
2024-05-29 09:52:00,207.4350,207.5392,207.4350,207.4625,300
2024-05-29 09:53:00,207.4500,207.4891,207.4500,207.4891,200
2024-05-29 09:54:00,207.4800,207.4800,207.4800,207.4800,200
2024-05-29 09:55:00,207.3300,207.3900,207.3300,207.3400,300
2024-05-29 09:56:00,207.3675,207.4700,207.3650,207.3875,618
2024-05-29 09:57:00,207.3200,207.3200,207.1400,207.1400,300
2024-05-29 09:58:00,207.1500,207.2500,207.1500,207.2500,280
2024-05-29 09:59:00,207.2700,207.3000,207.2700,207.3000,826
2024-05-29 10:00:00,207.4000,207.6100,207.3100,207.3100,1300
2024-05-29 10:01:00,207.3400,207.3400,207.0500,207.0500,801
2024-05-29 10:02:00,207.1400,207.1400,207.1400,207.1400,100
2024-05-29 10:03:00,207.0400,207.0400,206.9000,206.9000,200
2024-05-29 10:04:00,207.1347,207.1347,207.0250,207.0300,1425
2024-05-29 10:05:00,207.0200,207.0200,206.9400,206.9875,400
2024-05-29 10:07:00,207.0000,207.0400,206.9800,207.0400,720
2024-05-29 10:08:00,206.9650,207.0500,206.9200,206.9200,2548
2024-05-29 10:09:00,206.9050,206.9050,206.8300,206.9050,300
2024-05-29 10:10:00,206.8900,206.9800,206.8900,206.9600,600
2024-05-29 10:11:00,206.8800,206.9250,206.8300,206.8950,1600
2024-05-29 10:12:00,206.8100,207.0200,206.8100,207.0200,1300
2024-05-29 10:13:00,206.9400,207.0583,206.9400,207.0050,717
2024-05-29 10:14:00,207.0800,207.2300,207.0800,207.2300,823
2024-05-29 10:15:00,207.2700,207.5000,207.2000,207.5000,1500
2024-05-29 10:16:00,207.4650,207.4650,207.3200,207.3500,2083
2024-05-29 10:17:00,207.4233,207.4700,207.2500,207.2500,3614
2024-05-29 10:18:00,207.1200,207.2000,207.0900,207.1900,601
2024-05-29 10:19:00,207.3000,207.3500,207.2600,207.2600,500
2024-05-29 10:20:00,207.3100,207.3800,207.1800,207.2350,5687
2024-05-29 10:21:00,207.1700,207.2250,207.1100,207.1200,600
2024-05-29 10:22:00,207.0850,207.1700,207.0850,207.1700,900
2024-05-29 10:23:00,207.1700,207.2600,207.1550,207.1550,500
2024-05-29 10:24:00,207.1550,207.2200,207.1000,207.1000,2520
2024-05-29 10:25:00,207.0300,207.0700,206.8950,206.8950,5302
2024-05-29 10:26:00,206.9300,207.0400,206.9300,207.0300,1369
2024-05-29 10:27:00,207.1600,207.2300,207.0400,207.1200,500
2024-05-29 10:28:00,207.2000,207.2400,207.1200,207.2400,1177
2024-05-29 10:29:00,207.3100,207.3400,207.3100,207.3400,400
2024-05-29 10:30:00,207.3200,207.5100,207.3200,207.5100,300
2024-05-29 10:31:00,207.4500,207.4800,207.3400,207.4677,954
2024-05-29 10:32:00,207.4000,207.4000,207.2700,207.2700,2100
2024-05-29 10:33:00,207.2987,207.3150,207.2987,207.3112,409
2024-05-29 10:34:00,207.3000,207.3700,207.3000,207.3700,300
2024-05-29 10:35:00,207.3900,207.4000,207.3900,207.4000,200
2024-05-29 10:36:00,207.3500,207.3500,207.2900,207.2900,600
2024-05-29 10:37:00,207.3100,207.3100,207.2100,207.2100,214
2024-05-29 10:39:00,207.0900,207.0900,207.0900,207.0900,100
2024-05-29 10:40:00,207.1800,207.2100,207.1800,207.2100,203
2024-05-29 10:41:00,207.2100,207.2100,207.2100,207.2100,200
2024-05-29 10:42:00,207.2100,207.2150,207.1300,207.1300,1307
2024-05-29 10:43:00,207.1050,207.1396,207.0200,207.1396,4291
2024-05-29 10:44:00,207.1250,207.2500,207.1250,207.2500,1300
2024-05-29 10:45:00,207.2703,207.2703,207.2703,207.2703,105
2024-05-29 10:46:00,207.2500,207.2650,207.2300,207.2500,724
2024-05-29 10:47:00,207.2900,207.2900,207.2000,207.2000,633
2024-05-29 10:48:00,207.2420,207.2420,207.1700,207.1700,1035
2024-05-29 10:49:00,207.1950,207.3200,207.1950,207.3200,500
2024-05-29 10:50:00,207.2200,207.2200,207.0900,207.1000,1000
2024-05-29 10:51:00,207.1400,207.1400,207.1400,207.1400,100
2024-05-29 10:52:00,207.1050,207.3100,207.1050,207.2500,125232
2024-05-29 10:53:00,207.2600,207.3000,207.2000,207.3000,1612
2024-05-29 10:54:00,207.3050,207.3050,207.3001,207.3001,582
2024-05-29 10:55:00,207.2600,207.2600,207.1800,207.1800,3700
2024-05-29 10:56:00,207.1500,207.3500,207.1500,207.3350,1719
2024-05-29 10:57:00,207.4600,207.5300,207.3800,207.5300,1136
2024-05-29 10:58:00,207.5800,207.6100,207.3600,207.3600,2205
2024-05-29 10:59:00,207.3400,207.4100,207.3300,207.4100,540
2024-05-29 11:00:00,207.3500,207.3500,207.1400,207.1400,3135
2024-05-29 11:02:00,206.9700,207.0800,206.9700,207.0800,200
2024-05-29 11:03:00,206.9450,206.9600,206.9100,206.9100,300
2024-05-29 11:04:00,206.9450,206.9450,206.7400,206.7400,400
2024-05-29 11:05:00,206.8986,206.8986,206.8250,206.8300,585
2024-05-29 11:06:00,206.8100,206.8100,206.7700,206.8100,637
2024-05-29 11:07:00,206.7400,206.7700,206.6400,206.7700,600
2024-05-29 11:08:00,206.7700,206.8100,206.7700,206.8100,1077
2024-05-29 11:09:00,206.8000,206.8000,206.8000,206.8000,100
2024-05-29 11:10:00,206.8000,206.8400,206.8000,206.8400,270
2024-05-29 11:11:00,206.6800,206.7800,206.6700,206.7800,826
2024-05-29 11:12:00,206.7100,206.8300,206.6200,206.7700,3753
2024-05-29 11:13:00,206.8100,206.8200,206.5600,206.5600,1431
2024-05-29 11:14:00,206.5600,206.6100,206.5600,206.6100,300
2024-05-29 11:15:00,206.6500,206.7000,206.6100,206.6100,1100
2024-05-29 11:16:00,206.5700,206.5700,206.5400,206.5700,500
2024-05-29 11:17:00,206.5800,206.6300,206.5600,206.5600,600
2024-05-29 11:19:00,206.6600,206.6600,206.6050,206.6050,200
2024-05-29 11:20:00,206.5500,206.5900,206.5500,206.5900,200
2024-05-29 11:21:00,206.5600,206.5800,206.5000,206.5550,542
2024-05-29 11:22:00,206.5300,206.5600,206.5300,206.5600,600
2024-05-29 11:23:00,206.5600,206.5600,206.5100,206.5100,200
2024-05-29 11:24:00,206.5100,206.5900,206.4800,206.4800,665
2024-05-29 11:25:00,206.5699,206.5699,206.4800,206.4800,300
2024-05-29 11:26:00,206.5200,206.5700,206.5200,206.5400,2100
2024-05-29 11:27:00,206.5400,206.5400,206.5400,206.5400,300
2024-05-29 11:28:00,206.4900,206.6800,206.4350,206.5350,5918
2024-05-29 11:29:00,206.6350,206.7900,206.6350,206.7900,400
2024-05-29 11:30:00,206.8150,206.8150,206.7800,206.7800,500
2024-05-29 11:31:00,206.7800,206.7950,206.7700,206.7950,600
2024-05-29 11:32:00,206.8085,206.9000,206.8085,206.9000,1564
2024-05-29 11:33:00,206.9200,206.9450,206.9200,206.9450,400
2024-05-29 11:34:00,206.9300,206.9500,206.8700,206.9200,818
2024-05-29 11:35:00,206.9700,207.0700,206.9700,207.0300,1019
2024-05-29 11:36:00,207.0650,207.0650,207.0650,207.0650,100
2024-05-29 11:37:00,207.1200,207.2050,207.1061,207.2050,1009
2024-05-29 11:38:00,207.2600,207.2900,207.2200,207.2350,731
2024-05-29 11:39:00,207.2400,207.3000,207.2400,207.3000,200
2024-05-29 11:40:00,207.2900,207.2900,207.2900,207.2900,108
2024-05-29 11:41:00,207.1700,207.1800,207.1553,207.1553,803
2024-05-29 11:42:00,207.1600,207.1600,207.1250,207.1250,300
2024-05-29 11:43:00,207.1100,207.1800,207.1100,207.1250,700
2024-05-29 11:44:00,207.0601,207.2300,207.0601,207.2200,419
2024-05-29 11:45:00,207.1850,207.1850,207.1100,207.1100,668
2024-05-29 11:46:00,207.1099,207.1099,207.1099,207.1099,100
2024-05-29 11:47:00,207.0100,207.0550,207.0100,207.0550,300
2024-05-29 11:48:00,207.0500,207.0500,207.0100,207.0100,200
2024-05-29 11:49:00,207.0550,207.0550,207.0200,207.0200,200
2024-05-29 11:50:00,207.0550,207.1000,207.0200,207.0400,1820
2024-05-29 11:51:00,206.9900,207.0000,206.9800,206.9800,300
2024-05-29 11:52:00,207.0150,207.0150,207.0150,207.0150,100
2024-05-29 11:53:00,207.0100,207.0100,207.0100,207.0100,448
2024-05-29 11:54:00,206.9900,206.9900,206.9600,206.9600,400
2024-05-29 11:55:00,206.9800,206.9800,206.9800,206.9800,200
2024-05-29 11:56:00,207.0299,207.0299,206.9300,206.9300,444
2024-05-29 11:57:00,206.9900,206.9900,206.9900,206.9900,100
2024-05-29 11:58:00,206.9900,206.9900,206.9500,206.9500,1494
2024-05-29 11:59:00,206.9500,207.0100,206.8900,206.8900,519
2024-05-29 12:00:00,206.9300,206.9700,206.8700,206.9000,838
2024-05-29 12:01:00,206.9199,206.9600,206.8750,206.8750,2042
2024-05-29 12:02:00,206.8600,206.8600,206.7600,206.7850,700
2024-05-29 12:03:00,206.7600,206.7600,206.7550,206.7550,200
2024-05-29 12:04:00,206.7200,206.7300,206.6800,206.6800,300
2024-05-29 12:05:00,206.7050,206.7200,206.7050,206.7200,300
2024-05-29 12:06:00,206.7431,206.7700,206.5450,206.5450,2805
2024-05-29 12:07:00,206.5600,206.5600,206.5101,206.5101,454
2024-05-29 12:08:00,206.5600,206.6000,206.5100,206.5236,2072
2024-05-29 12:09:00,206.5700,206.7537,206.5600,206.7310,4242
2024-05-29 12:10:00,206.6900,206.7600,206.6800,206.7000,1485
2024-05-29 12:11:00,206.7650,206.7850,206.7650,206.7850,400
2024-05-29 12:12:00,206.7800,206.8500,206.7700,206.7700,1088
2024-05-29 12:13:00,206.7750,206.7750,206.7750,206.7750,100
2024-05-29 12:14:00,206.7400,206.7800,206.7400,206.7800,400
2024-05-29 12:15:00,206.7714,206.8200,206.7600,206.7800,422
2024-05-29 12:16:00,206.8200,206.8200,206.7700,206.7700,600
2024-05-29 12:17:00,206.7550,206.7750,206.7550,206.7750,600
2024-05-29 12:18:00,206.7500,206.7500,206.6500,206.7050,700
2024-05-29 12:20:00,206.6900,206.6950,206.6900,206.6950,344
2024-05-29 12:21:00,206.6900,206.6900,206.6500,206.6500,530
2024-05-29 12:22:00,206.6400,206.6750,206.6400,206.6700,500
2024-05-29 12:23:00,206.6700,206.7000,206.6400,206.6400,608
2024-05-29 12:24:00,206.6250,206.6900,206.6250,206.6900,400
2024-05-29 12:25:00,206.6275,206.6900,206.6200,206.6900,1217
2024-05-29 12:26:00,206.6450,206.6900,206.6400,206.6400,684
2024-05-29 12:27:00,206.6800,206.7300,206.6400,206.7300,2270
2024-05-29 12:28:00,206.6700,206.7200,206.6400,206.6400,1500
2024-05-29 12:29:00,206.6400,206.8100,206.6400,206.7650,4625
2024-05-29 12:30:00,206.7550,206.7554,206.7550,206.7554,700
2024-05-29 12:31:00,206.7600,206.7600,206.6700,206.7000,1108
2024-05-29 12:32:00,206.7230,206.7230,206.6950,206.6950,597
2024-05-29 12:33:00,206.6600,206.6950,206.6500,206.6800,800
2024-05-29 12:34:00,206.6250,206.6300,206.6200,206.6300,300
2024-05-29 12:35:00,206.6500,206.6500,206.5650,206.5650,1343
2024-05-29 12:36:00,206.5600,206.5600,206.4400,206.4950,3442
2024-05-29 12:37:00,206.5135,206.5156,206.5135,206.5156,258
2024-05-29 12:38:00,206.5200,206.5200,206.4500,206.4650,400
2024-05-29 12:39:00,206.4600,206.4800,206.4200,206.4200,1270
2024-05-29 12:40:00,206.4650,206.4800,206.3900,206.4050,996
2024-05-29 12:41:00,206.4800,206.4900,206.4350,206.4550,1623
2024-05-29 12:42:00,206.4550,206.4700,206.4100,206.4100,500
2024-05-29 12:43:00,206.4600,206.5100,206.4100,206.5000,1267
2024-05-29 12:44:00,206.4200,206.4600,206.3600,206.3600,1266
2024-05-29 12:45:00,206.3600,206.4000,206.3600,206.3600,500
2024-05-29 12:46:00,206.4100,206.4800,206.4050,206.4050,5305
2024-05-29 12:47:00,206.4450,206.4450,206.3700,206.4050,2200
2024-05-29 12:48:00,206.4050,206.4400,206.3600,206.3650,700
2024-05-29 12:49:00,206.4150,206.4399,206.3600,206.4100,800
2024-05-29 12:50:00,206.3500,206.4220,206.3500,206.3600,515
2024-05-29 12:51:00,206.4600,206.4600,206.3650,206.3900,795
2024-05-29 12:52:00,206.3650,206.4700,206.3600,206.3750,600
2024-05-29 12:53:00,206.3600,206.4250,206.3600,206.3850,300
2024-05-29 12:54:00,206.4700,206.4700,206.3800,206.3800,200
2024-05-29 12:55:00,206.3800,206.3800,206.3800,206.3800,200
2024-05-29 12:56:00,206.3650,206.3900,206.3400,206.3400,701
2024-05-29 12:57:00,206.3650,206.3850,206.3300,206.3300,1636
2024-05-29 12:58:00,206.3050,206.3050,206.2650,206.2650,900
2024-05-29 12:59:00,206.2900,206.2900,206.1500,206.2050,1504
2024-05-29 13:00:00,206.2075,206.2500,206.2050,206.2050,3922
2024-05-29 13:01:00,206.2400,206.2400,206.1100,206.1100,1051
2024-05-29 13:02:00,206.1200,206.1200,206.1200,206.1200,400
2024-05-29 13:03:00,206.0800,206.1800,206.0800,206.0900,600
2024-05-29 13:04:00,206.1100,206.1100,206.1100,206.1100,100
2024-05-29 13:05:00,206.1100,206.1200,206.0500,206.1100,800
2024-05-29 13:06:00,206.1700,206.1700,206.1300,206.1300,1315
2024-05-29 13:07:00,206.1379,206.1379,206.0900,206.0900,1100
2024-05-29 13:08:00,206.1250,206.1600,206.0900,206.0900,300
2024-05-29 13:09:00,206.1250,206.2500,206.1250,206.2500,2100
2024-05-29 13:10:00,206.2800,206.3090,206.2200,206.2650,1278
2024-05-29 13:11:00,206.3000,206.3500,206.3000,206.3200,300
